Consequent,Antecedent,Supp,Conf,Lift
high_SL,"('very good_LE', '3_T', 'low_S', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'low_S')",0.06,0.98,1.01
high_SL,"('very good_LE', '3_T', 'low_S', 'N_P')",0.06,1.0,2.06
high_SL,"('very good_LE', '3_T', 'low_S')",0.06,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_L', 'N_WA')",0.05,0.97,0.99
N_WA,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_L', 'N_P')",0.05,0.85,0.99
N_L,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_WA', 'N_P')",0.05,1.0,1.31
high_SL,"('very good_LE', '3_T', 'standard_H', 'N_L', 'N_WA', 'N_P')",0.05,1.0,2.06
N_WA,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_L')",0.05,0.85,0.99
N_L,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_WA')",0.05,0.99,1.3
high_SL,"('very good_LE', '3_T', 'standard_H', 'N_L', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_P')",0.06,1.0,1.31
high_SL,"('very good_LE', '3_T', 'standard_H', 'N_L', 'N_P')",0.06,1.0,2.06
N_L,"('very good_LE', '3_T', 'high_SL', 'standard_H')",0.06,0.99,1.31
high_SL,"('very good_LE', '3_T', 'standard_H', 'N_L')",0.06,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_WA')",0.05,0.96,0.98
N_WA,"('very good_LE', '3_T', 'high_SL', 'standard_H', 'N_P')",0.05,0.85,0.99
high_SL,"('very good_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.05,1.0,2.06
N_WA,"('very good_LE', '3_T', 'high_SL', 'standard_H')",0.06,0.85,0.99
high_SL,"('very good_LE', '3_T', 'standard_H', 'N_WA')",0.06,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'standard_H')",0.06,0.97,0.99
high_SL,"('very good_LE', '3_T', 'standard_H', 'N_P')",0.06,1.0,2.06
high_SL,"('very good_LE', '3_T', 'standard_H')",0.07,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_L', 'N_WA')",0.05,0.98,1.0
N_WA,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_L', 'N_P')",0.05,0.84,0.98
N_L,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_WA', 'N_P')",0.05,0.99,1.3
high_SL,"('very good_LE', '3_T', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.05,1.0,2.06
N_WA,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_WA')",0.05,0.99,1.3
high_SL,"('very good_LE', '3_T', 'intensive_H', 'N_L', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_P')",0.06,0.99,1.3
high_SL,"('very good_LE', '3_T', 'intensive_H', 'N_L', 'N_P')",0.06,1.0,2.06
N_L,"('very good_LE', '3_T', 'high_SL', 'intensive_H')",0.06,0.99,1.3
high_SL,"('very good_LE', '3_T', 'intensive_H', 'N_L')",0.06,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_WA')",0.05,0.98,1.0
N_WA,"('very good_LE', '3_T', 'high_SL', 'intensive_H', 'N_P')",0.05,0.84,0.98
high_SL,"('very good_LE', '3_T', 'intensive_H', 'N_WA', 'N_P')",0.05,1.0,2.06
N_WA,"('very good_LE', '3_T', 'high_SL', 'intensive_H')",0.05,0.83,0.97
high_SL,"('very good_LE', '3_T', 'intensive_H', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'intensive_H')",0.06,0.97,0.99
high_SL,"('very good_LE', '3_T', 'intensive_H', 'N_P')",0.06,1.0,2.06
high_SL,"('very good_LE', '3_T', 'intensive_H')",0.06,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'N_L', 'N_WA')",0.11,0.97,0.99
N_WA,"('very good_LE', '3_T', 'high_SL', 'N_L', 'N_P')",0.11,0.84,0.98
N_L,"('very good_LE', '3_T', 'high_SL', 'N_WA', 'N_P')",0.11,1.0,1.31
high_SL,"('very good_LE', '3_T', 'N_L', 'N_WA', 'N_P')",0.11,1.0,2.06
N_WA,"('very good_LE', '3_T', 'high_SL', 'N_L')",0.11,0.84,0.98
N_L,"('very good_LE', '3_T', 'high_SL', 'N_WA')",0.11,0.99,1.3
high_SL,"('very good_LE', '3_T', 'N_L', 'N_WA')",0.11,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'N_L')",0.13,0.97,0.99
N_L,"('very good_LE', '3_T', 'high_SL', 'N_P')",0.13,1.0,1.31
high_SL,"('very good_LE', '3_T', 'N_L', 'N_P')",0.13,1.0,2.06
N_L,"('very good_LE', '3_T', 'high_SL')",0.13,0.99,1.31
high_SL,"('very good_LE', '3_T', 'N_L')",0.13,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'N_WA')",0.11,0.97,0.99
N_WA,"('very good_LE', '3_T', 'high_SL', 'N_P')",0.11,0.84,0.98
high_SL,"('very good_LE', '3_T', 'N_WA', 'N_P')",0.11,1.0,2.06
N_WA,"('very good_LE', '3_T', 'high_SL')",0.11,0.84,0.98
high_SL,"('very good_LE', '3_T', 'N_WA')",0.11,1.0,2.06
N_P,"('very good_LE', '3_T', 'high_SL')",0.13,0.97,0.99
high_SL,"('very good_LE', '3_T', 'N_P')",0.13,1.0,2.06
high_SL,"('very good_LE', '3_T')",0.13,1.0,2.06
N_WA,"('very good_LE', '3_T', 'low_S', 'N_L')",0.05,0.84,0.98
N_L,"('very good_LE', '3_T', 'low_S', 'N_WA')",0.05,0.99,1.3
N_P,"('very good_LE', '3_T', 'low_S', 'N_L')",0.06,0.99,1.01
N_L,"('very good_LE', '3_T', 'low_S', 'N_P')",0.06,0.99,1.3
N_L,"('very good_LE', '3_T', 'low_S')",0.06,0.99,1.3
N_P,"('very good_LE', '3_T', 'low_S', 'N_WA')",0.05,0.98,1.0
N_WA,"('very good_LE', '3_T', 'low_S', 'N_P')",0.05,0.84,0.98
N_WA,"('very good_LE', '3_T', 'low_S')",0.05,0.84,0.98
N_P,"('very good_LE', '3_T', 'low_S')",0.06,0.98,1.01
N_P,"('very good_LE', '3_T', 'standard_H', 'N_L', 'N_WA')",0.05,0.97,0.99
N_WA,"('very good_LE', '3_T', 'standard_H', 'N_L', 'N_P')",0.05,0.85,0.99
N_L,"('very good_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.05,1.0,1.31
N_WA,"('very good_LE', '3_T', 'standard_H', 'N_L')",0.05,0.85,0.99
N_L,"('very good_LE', '3_T', 'standard_H', 'N_WA')",0.05,0.99,1.3
N_P,"('very good_LE', '3_T', 'standard_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', '3_T', 'standard_H', 'N_P')",0.06,1.0,1.31
N_L,"('very good_LE', '3_T', 'standard_H')",0.06,0.99,1.31
N_P,"('very good_LE', '3_T', 'standard_H', 'N_WA')",0.05,0.96,0.98
N_WA,"('very good_LE', '3_T', 'standard_H', 'N_P')",0.05,0.85,0.99
N_WA,"('very good_LE', '3_T', 'standard_H')",0.06,0.85,0.99
N_P,"('very good_LE', '3_T', 'standard_H')",0.06,0.97,0.99
N_P,"('very good_LE', '3_T', 'intensive_H', 'N_L', 'N_WA')",0.05,0.98,1.0
N_WA,"('very good_LE', '3_T', 'intensive_H', 'N_L', 'N_P')",0.05,0.84,0.98
N_L,"('very good_LE', '3_T', 'intensive_H', 'N_WA', 'N_P')",0.05,0.99,1.3
N_WA,"('very good_LE', '3_T', 'intensive_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', '3_T', 'intensive_H', 'N_WA')",0.05,0.99,1.3
N_P,"('very good_LE', '3_T', 'intensive_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', '3_T', 'intensive_H', 'N_P')",0.06,0.99,1.3
N_L,"('very good_LE', '3_T', 'intensive_H')",0.06,0.99,1.3
N_P,"('very good_LE', '3_T', 'intensive_H', 'N_WA')",0.05,0.98,1.0
N_WA,"('very good_LE', '3_T', 'intensive_H', 'N_P')",0.05,0.84,0.98
N_WA,"('very good_LE', '3_T', 'intensive_H')",0.05,0.83,0.97
N_P,"('very good_LE', '3_T', 'intensive_H')",0.06,0.97,0.99
N_P,"('very good_LE', '3_T', 'N_L', 'N_WA')",0.11,0.97,0.99
N_WA,"('very good_LE', '3_T', 'N_L', 'N_P')",0.11,0.84,0.98
N_L,"('very good_LE', '3_T', 'N_WA', 'N_P')",0.11,1.0,1.31
N_WA,"('very good_LE', '3_T', 'N_L')",0.11,0.84,0.98
N_L,"('very good_LE', '3_T', 'N_WA')",0.11,0.99,1.3
N_P,"('very good_LE', '3_T', 'N_L')",0.13,0.97,0.99
N_L,"('very good_LE', '3_T', 'N_P')",0.13,1.0,1.31
N_L,"('very good_LE', '3_T')",0.13,0.99,1.31
N_P,"('very good_LE', '3_T', 'N_WA')",0.11,0.97,0.99
N_WA,"('very good_LE', '3_T', 'N_P')",0.11,0.84,0.98
N_WA,"('very good_LE', '3_T')",0.11,0.84,0.98
N_P,"('very good_LE', '3_T')",0.13,0.97,0.99
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'standard_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'high_SL', 'standard_H', 'N_WA')",0.05,0.99,1.3
high_SL,"('very good_LE', 'medium_S', 'standard_H', 'N_L', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'standard_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', 'medium_S', 'high_SL', 'standard_H', 'N_P')",0.06,0.99,1.3
high_SL,"('very good_LE', 'medium_S', 'standard_H', 'N_L', 'N_P')",0.06,1.0,2.06
N_L,"('very good_LE', 'medium_S', 'high_SL', 'standard_H')",0.06,0.99,1.3
high_SL,"('very good_LE', 'medium_S', 'standard_H', 'N_L')",0.06,1.0,2.06
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'standard_H')",0.05,0.83,0.97
high_SL,"('very good_LE', 'medium_S', 'standard_H', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'standard_H')",0.06,0.97,0.99
high_SL,"('very good_LE', 'medium_S', 'standard_H', 'N_P')",0.06,1.0,2.06
high_SL,"('very good_LE', 'medium_S', 'standard_H')",0.06,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_L', 'N_WA')",0.05,0.96,0.98
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_L', 'N_P')",0.05,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_WA', 'N_P')",0.05,0.75,0.99
high_SL,"('very good_LE', 'medium_S', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.05,1.0,2.06
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_WA')",0.05,0.76,1.0
high_SL,"('very good_LE', 'medium_S', 'intensive_H', 'N_L', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_L')",0.06,0.95,0.97
N_L,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_P')",0.06,0.77,1.01
high_SL,"('very good_LE', 'medium_S', 'intensive_H', 'N_L', 'N_P')",0.06,1.0,2.06
N_L,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H')",0.07,0.78,1.02
high_SL,"('very good_LE', 'medium_S', 'intensive_H', 'N_L')",0.07,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_WA')",0.07,0.97,0.99
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H', 'N_P')",0.07,0.86,1.0
high_SL,"('very good_LE', 'medium_S', 'intensive_H', 'N_WA', 'N_P')",0.07,1.0,2.06
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H')",0.07,0.85,0.99
high_SL,"('very good_LE', 'medium_S', 'intensive_H', 'N_WA')",0.07,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'intensive_H')",0.08,0.96,0.98
high_SL,"('very good_LE', 'medium_S', 'intensive_H', 'N_P')",0.08,1.0,2.06
high_SL,"('very good_LE', 'medium_S', 'intensive_H')",0.08,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'N_L', 'N_WA')",0.1,0.97,0.99
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'N_L', 'N_P')",0.1,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'high_SL', 'N_WA', 'N_P')",0.1,0.85,1.12
high_SL,"('very good_LE', 'medium_S', 'N_L', 'N_WA', 'N_P')",0.1,1.0,2.06
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'N_L')",0.1,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'high_SL', 'N_WA')",0.1,0.85,1.12
high_SL,"('very good_LE', 'medium_S', 'N_L', 'N_WA')",0.1,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'N_L')",0.12,0.96,0.98
N_L,"('very good_LE', 'medium_S', 'high_SL', 'N_P')",0.12,0.86,1.13
high_SL,"('very good_LE', 'medium_S', 'N_L', 'N_P')",0.12,1.0,2.06
N_L,"('very good_LE', 'medium_S', 'high_SL')",0.13,0.87,1.14
high_SL,"('very good_LE', 'medium_S', 'N_L')",0.13,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL', 'N_WA')",0.12,0.97,0.99
N_WA,"('very good_LE', 'medium_S', 'high_SL', 'N_P')",0.12,0.85,0.99
high_SL,"('very good_LE', 'medium_S', 'N_WA', 'N_P')",0.12,1.0,2.06
N_WA,"('very good_LE', 'medium_S', 'high_SL')",0.12,0.84,0.98
high_SL,"('very good_LE', 'medium_S', 'N_WA')",0.12,1.0,2.06
N_P,"('very good_LE', 'medium_S', 'high_SL')",0.14,0.97,0.99
high_SL,"('very good_LE', 'medium_S', 'N_P')",0.14,1.0,2.06
high_SL,"('very good_LE', 'medium_S')",0.14,1.0,2.06
N_WA,"('very good_LE', 'medium_S', 'standard_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'standard_H', 'N_WA')",0.05,0.99,1.3
N_P,"('very good_LE', 'medium_S', 'standard_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', 'medium_S', 'standard_H', 'N_P')",0.06,0.99,1.3
N_L,"('very good_LE', 'medium_S', 'standard_H')",0.06,0.99,1.3
N_WA,"('very good_LE', 'medium_S', 'standard_H')",0.05,0.83,0.97
N_P,"('very good_LE', 'medium_S', 'standard_H')",0.06,0.97,0.99
N_P,"('very good_LE', 'medium_S', 'intensive_H', 'N_L', 'N_WA')",0.05,0.96,0.98
N_WA,"('very good_LE', 'medium_S', 'intensive_H', 'N_L', 'N_P')",0.05,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'intensive_H', 'N_WA', 'N_P')",0.05,0.75,0.99
N_WA,"('very good_LE', 'medium_S', 'intensive_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'intensive_H', 'N_WA')",0.05,0.76,1.0
N_P,"('very good_LE', 'medium_S', 'intensive_H', 'N_L')",0.06,0.95,0.97
N_L,"('very good_LE', 'medium_S', 'intensive_H', 'N_P')",0.06,0.77,1.01
N_L,"('very good_LE', 'medium_S', 'intensive_H')",0.07,0.78,1.02
N_P,"('very good_LE', 'medium_S', 'intensive_H', 'N_WA')",0.07,0.97,0.99
N_WA,"('very good_LE', 'medium_S', 'intensive_H', 'N_P')",0.07,0.86,1.0
N_WA,"('very good_LE', 'medium_S', 'intensive_H')",0.07,0.85,0.99
N_P,"('very good_LE', 'medium_S', 'intensive_H')",0.08,0.96,0.98
N_P,"('very good_LE', 'medium_S', 'N_L', 'N_WA')",0.1,0.97,0.99
N_WA,"('very good_LE', 'medium_S', 'N_L', 'N_P')",0.1,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'N_WA', 'N_P')",0.1,0.85,1.12
N_WA,"('very good_LE', 'medium_S', 'N_L')",0.1,0.83,0.97
N_L,"('very good_LE', 'medium_S', 'N_WA')",0.1,0.85,1.12
N_P,"('very good_LE', 'medium_S', 'N_L')",0.12,0.96,0.98
N_L,"('very good_LE', 'medium_S', 'N_P')",0.12,0.86,1.13
N_L,"('very good_LE', 'medium_S')",0.13,0.87,1.14
N_P,"('very good_LE', 'medium_S', 'N_WA')",0.12,0.97,0.99
N_WA,"('very good_LE', 'medium_S', 'N_P')",0.12,0.85,0.99
N_WA,"('very good_LE', 'medium_S')",0.12,0.84,0.98
N_P,"('very good_LE', 'medium_S')",0.14,0.97,0.99
N_P,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_L', 'N_WA')",0.05,0.99,1.01
N_WA,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_L', 'N_P')",0.05,0.84,0.98
N_L,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.98,1.29
high_SL,"('very good_LE', 'low_S', 'standard_H', 'N_L', 'N_WA', 'N_P')",0.05,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_L')",0.05,0.84,0.98
N_L,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_WA')",0.05,0.98,1.28
high_SL,"('very good_LE', 'low_S', 'standard_H', 'N_L', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_L')",0.06,0.99,1.01
N_L,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_P')",0.06,0.98,1.29
high_SL,"('very good_LE', 'low_S', 'standard_H', 'N_L', 'N_P')",0.06,1.0,2.06
N_L,"('very good_LE', 'high_SL', 'low_S', 'standard_H')",0.06,0.98,1.29
high_SL,"('very good_LE', 'low_S', 'standard_H', 'N_L')",0.06,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_WA')",0.05,0.98,1.01
N_WA,"('very good_LE', 'high_SL', 'low_S', 'standard_H', 'N_P')",0.05,0.84,0.99
high_SL,"('very good_LE', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'low_S', 'standard_H')",0.05,0.85,0.99
high_SL,"('very good_LE', 'low_S', 'standard_H', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'standard_H')",0.06,0.99,1.01
high_SL,"('very good_LE', 'low_S', 'standard_H', 'N_P')",0.06,1.0,2.06
high_SL,"('very good_LE', 'low_S', 'standard_H')",0.06,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'intensive_H', 'N_L', 'N_WA')",0.05,0.99,1.01
N_WA,"('very good_LE', 'high_SL', 'low_S', 'intensive_H', 'N_L', 'N_P')",0.05,0.81,0.94
high_SL,"('very good_LE', 'low_S', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.05,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'low_S', 'intensive_H', 'N_L')",0.05,0.81,0.95
high_SL,"('very good_LE', 'low_S', 'intensive_H', 'N_L', 'N_WA')",0.05,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'intensive_H', 'N_L')",0.07,0.99,1.01
N_L,"('very good_LE', 'high_SL', 'low_S', 'intensive_H', 'N_P')",0.07,0.71,0.93
high_SL,"('very good_LE', 'low_S', 'intensive_H', 'N_L', 'N_P')",0.07,1.0,2.06
N_L,"('very good_LE', 'high_SL', 'low_S', 'intensive_H')",0.07,0.71,0.93
high_SL,"('very good_LE', 'low_S', 'intensive_H', 'N_L')",0.07,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'intensive_H', 'N_WA')",0.08,0.99,1.01
N_WA,"('very good_LE', 'high_SL', 'low_S', 'intensive_H', 'N_P')",0.08,0.85,1.0
high_SL,"('very good_LE', 'low_S', 'intensive_H', 'N_WA', 'N_P')",0.08,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'low_S', 'intensive_H')",0.08,0.85,1.0
high_SL,"('very good_LE', 'low_S', 'intensive_H', 'N_WA')",0.08,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'intensive_H')",0.09,0.99,1.02
high_SL,"('very good_LE', 'low_S', 'intensive_H', 'N_P')",0.09,1.0,2.06
very good_LE,"('high_SL', 'low_S', 'intensive_H', 'N_P')",0.09,0.7,2.13
high_SL,"('very good_LE', 'low_S', 'intensive_H')",0.09,1.0,2.06
very good_LE,"('high_SL', 'low_S', 'intensive_H')",0.09,0.7,2.13
N_P,"('very good_LE', 'high_SL', 'low_S', 'N_L', 'N_WA')",0.1,0.99,1.01
N_WA,"('very good_LE', 'high_SL', 'low_S', 'N_L', 'N_P')",0.1,0.82,0.96
N_L,"('very good_LE', 'high_SL', 'low_S', 'N_WA', 'N_P')",0.1,0.79,1.04
high_SL,"('very good_LE', 'low_S', 'N_L', 'N_WA', 'N_P')",0.1,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'low_S', 'N_L')",0.11,0.83,0.96
N_L,"('very good_LE', 'high_SL', 'low_S', 'N_WA')",0.11,0.79,1.04
high_SL,"('very good_LE', 'low_S', 'N_L', 'N_WA')",0.11,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'N_L')",0.13,0.99,1.01
N_L,"('very good_LE', 'high_SL', 'low_S', 'N_P')",0.13,0.82,1.07
high_SL,"('very good_LE', 'low_S', 'N_L', 'N_P')",0.13,1.0,2.06
N_L,"('very good_LE', 'high_SL', 'low_S')",0.13,0.82,1.07
high_SL,"('very good_LE', 'low_S', 'N_L')",0.13,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S', 'N_WA')",0.13,0.99,1.01
N_WA,"('very good_LE', 'high_SL', 'low_S', 'N_P')",0.13,0.85,0.99
high_SL,"('very good_LE', 'low_S', 'N_WA', 'N_P')",0.13,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'low_S')",0.13,0.85,0.99
high_SL,"('very good_LE', 'low_S', 'N_WA')",0.13,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'low_S')",0.16,0.99,1.01
high_SL,"('very good_LE', 'low_S', 'N_P')",0.16,1.0,2.06
high_SL,"('very good_LE', 'low_S')",0.16,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'standard_H', 'N_L', 'N_WA')",0.11,0.98,1.0
N_WA,"('very good_LE', 'high_SL', 'standard_H', 'N_L', 'N_P')",0.11,0.83,0.97
N_L,"('very good_LE', 'high_SL', 'standard_H', 'N_WA', 'N_P')",0.11,0.99,1.29
high_SL,"('very good_LE', 'standard_H', 'N_L', 'N_WA', 'N_P')",0.11,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'standard_H', 'N_L')",0.11,0.83,0.97
N_L,"('very good_LE', 'high_SL', 'standard_H', 'N_WA')",0.11,0.98,1.29
high_SL,"('very good_LE', 'standard_H', 'N_L', 'N_WA')",0.11,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'standard_H', 'N_L')",0.13,0.98,1.0
N_L,"('very good_LE', 'high_SL', 'standard_H', 'N_P')",0.13,0.99,1.3
high_SL,"('very good_LE', 'standard_H', 'N_L', 'N_P')",0.13,1.0,2.06
N_L,"('very good_LE', 'high_SL', 'standard_H')",0.13,0.99,1.29
high_SL,"('very good_LE', 'standard_H', 'N_L')",0.13,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'standard_H', 'N_WA')",0.11,0.97,0.99
N_WA,"('very good_LE', 'high_SL', 'standard_H', 'N_P')",0.11,0.83,0.97
high_SL,"('very good_LE', 'standard_H', 'N_WA', 'N_P')",0.11,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'standard_H')",0.11,0.84,0.98
high_SL,"('very good_LE', 'standard_H', 'N_WA')",0.11,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'standard_H')",0.13,0.98,1.0
high_SL,"('very good_LE', 'standard_H', 'N_P')",0.13,1.0,2.06
high_SL,"('very good_LE', 'standard_H')",0.14,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'intensive_H', 'N_L', 'N_WA')",0.12,0.97,0.99
N_WA,"('very good_LE', 'high_SL', 'intensive_H', 'N_L', 'N_P')",0.12,0.82,0.96
N_L,"('very good_LE', 'high_SL', 'intensive_H', 'N_WA', 'N_P')",0.12,0.73,0.95
high_SL,"('very good_LE', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.12,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'intensive_H', 'N_L')",0.12,0.82,0.96
N_L,"('very good_LE', 'high_SL', 'intensive_H', 'N_WA')",0.12,0.73,0.96
high_SL,"('very good_LE', 'intensive_H', 'N_L', 'N_WA')",0.12,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'intensive_H', 'N_L')",0.14,0.97,0.99
N_L,"('very good_LE', 'high_SL', 'intensive_H', 'N_P')",0.14,0.75,0.99
high_SL,"('very good_LE', 'intensive_H', 'N_L', 'N_P')",0.14,1.0,2.06
N_L,"('very good_LE', 'high_SL', 'intensive_H')",0.15,0.76,1.0
high_SL,"('very good_LE', 'intensive_H', 'N_L')",0.15,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'intensive_H', 'N_WA')",0.16,0.98,1.0
N_WA,"('very good_LE', 'high_SL', 'intensive_H', 'N_P')",0.16,0.86,1.0
high_SL,"('very good_LE', 'intensive_H', 'N_WA', 'N_P')",0.16,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'intensive_H')",0.16,0.85,1.0
high_SL,"('very good_LE', 'intensive_H', 'N_WA')",0.16,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'intensive_H')",0.19,0.98,1.0
high_SL,"('very good_LE', 'intensive_H', 'N_P')",0.19,1.0,2.06
high_SL,"('very good_LE', 'intensive_H')",0.19,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'N_L', 'N_WA')",0.23,0.97,0.99
N_WA,"('very good_LE', 'high_SL', 'N_L', 'N_P')",0.23,0.83,0.97
N_L,"('very good_LE', 'high_SL', 'N_WA', 'N_P')",0.23,0.83,1.09
high_SL,"('very good_LE', 'N_L', 'N_WA', 'N_P')",0.23,1.0,2.06
N_WA,"('very good_LE', 'high_SL', 'N_L')",0.23,0.83,0.97
N_L,"('very good_LE', 'high_SL', 'N_WA')",0.23,0.84,1.1
high_SL,"('very good_LE', 'N_L', 'N_WA')",0.23,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'N_L')",0.27,0.97,0.99
N_L,"('very good_LE', 'high_SL', 'N_P')",0.27,0.85,1.12
high_SL,"('very good_LE', 'N_L', 'N_P')",0.27,1.0,2.06
N_L,"('very good_LE', 'high_SL')",0.28,0.85,1.12
high_SL,"('very good_LE', 'N_L')",0.28,1.0,2.06
N_P,"('very good_LE', 'high_SL', 'N_WA')",0.27,0.98,1.0
