Consequent,Antecedent,Supp,Conf,Lift
medium_SL,"('2_NP', 'low_S', 'standard_H', 'N_WA')",0.067,0.921,2.437
2_NP,"('medium_SL', 'low_S', 'standard_H', 'N_WA')",0.067,0.583,3.662
N_P,"('2_NP', 'medium_SL', 'low_S', 'standard_H')",0.071,0.993,1.014
standard_H,"('2_NP', 'medium_SL', 'low_S', 'N_P')",0.071,0.947,1.903
low_S,"('2_NP', 'medium_SL', 'standard_H', 'N_P')",0.071,0.588,1.205
medium_SL,"('2_NP', 'low_S', 'standard_H', 'N_P')",0.071,0.915,2.419
2_NP,"('medium_SL', 'low_S', 'standard_H', 'N_P')",0.071,0.552,3.464
standard_H,"('2_NP', 'medium_SL', 'low_S')",0.071,0.948,1.904
low_S,"('2_NP', 'medium_SL', 'standard_H')",0.071,0.584,1.198
medium_SL,"('2_NP', 'low_S', 'standard_H')",0.071,0.912,2.412
2_NP,"('medium_SL', 'low_S', 'standard_H')",0.071,0.55,3.456
N_P,"('2_NP', 'medium_SL', 'low_S', 'N_WA')",0.07,0.995,1.017
N_WA,"('2_NP', 'medium_SL', 'low_S', 'N_P')",0.07,0.938,1.097
low_S,"('2_NP', 'medium_SL', 'N_WA', 'N_P')",0.07,0.583,1.195
medium_SL,"('2_NP', 'low_S', 'N_WA', 'N_P')",0.07,0.86,2.275
N_WA,"('2_NP', 'medium_SL', 'low_S')",0.07,0.936,1.094
low_S,"('2_NP', 'medium_SL', 'N_WA')",0.07,0.581,1.191
medium_SL,"('2_NP', 'low_S', 'N_WA')",0.07,0.858,2.269
N_P,"('2_NP', 'medium_SL', 'low_S')",0.075,0.993,1.014
low_S,"('2_NP', 'medium_SL', 'N_P')",0.075,0.578,1.186
medium_SL,"('2_NP', 'low_S', 'N_P')",0.075,0.839,2.22
low_S,"('2_NP', 'medium_SL')",0.075,0.574,1.177
medium_SL,"('2_NP', 'low_S')",0.075,0.838,2.216
N_P,"('2_NP', 'medium_SL', 'standard_H', 'N_WA')",0.113,0.991,1.013
N_WA,"('2_NP', 'medium_SL', 'standard_H', 'N_P')",0.113,0.941,1.1
standard_H,"('2_NP', 'medium_SL', 'N_WA', 'N_P')",0.113,0.942,1.892
medium_SL,"('2_NP', 'standard_H', 'N_WA', 'N_P')",0.113,0.906,2.398
2_NP,"('medium_SL', 'standard_H', 'N_WA', 'N_P')",0.113,0.52,3.267
N_WA,"('2_NP', 'medium_SL', 'standard_H')",0.114,0.936,1.095
standard_H,"('2_NP', 'medium_SL', 'N_WA')",0.114,0.942,1.893
medium_SL,"('2_NP', 'standard_H', 'N_WA')",0.114,0.905,2.395
2_NP,"('medium_SL', 'standard_H', 'N_WA')",0.114,0.516,3.241
N_P,"('2_NP', 'medium_SL', 'standard_H')",0.12,0.987,1.008
standard_H,"('2_NP', 'medium_SL', 'N_P')",0.12,0.932,1.873
medium_SL,"('2_NP', 'standard_H', 'N_P')",0.12,0.897,2.372
standard_H,"('2_NP', 'medium_SL')",0.122,0.931,1.871
medium_SL,"('2_NP', 'standard_H')",0.122,0.896,2.37
N_P,"('2_NP', 'medium_SL', 'N_WA')",0.12,0.992,1.013
N_WA,"('2_NP', 'medium_SL', 'N_P')",0.12,0.931,1.089
medium_SL,"('2_NP', 'N_WA', 'N_P')",0.12,0.84,2.221
N_WA,"('2_NP', 'medium_SL')",0.121,0.926,1.082
medium_SL,"('2_NP', 'N_WA')",0.121,0.838,2.217
N_P,"('2_NP', 'medium_SL')",0.129,0.986,1.007
medium_SL,"('2_NP', 'N_P')",0.129,0.822,2.175
medium_SL,"('2_NP',)",0.131,0.821,2.172
N_P,"('2_NP', '3_T', 'low_S', 'standard_H', 'N_WA')",0.064,0.995,1.016
N_WA,"('2_NP', '3_T', 'low_S', 'standard_H', 'N_P')",0.064,0.947,1.107
standard_H,"('2_NP', '3_T', 'low_S', 'N_WA', 'N_P')",0.064,0.946,1.901
low_S,"('2_NP', '3_T', 'standard_H', 'N_WA', 'N_P')",0.064,0.602,1.234
3_T,"('2_NP', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.064,0.893,2.078
2_NP,"('3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.064,0.521,3.275
N_WA,"('2_NP', '3_T', 'low_S', 'standard_H')",0.065,0.944,1.104
standard_H,"('2_NP', '3_T', 'low_S', 'N_WA')",0.065,0.946,1.901
low_S,"('2_NP', '3_T', 'standard_H', 'N_WA')",0.065,0.601,1.232
3_T,"('2_NP', 'low_S', 'standard_H', 'N_WA')",0.065,0.89,2.072
2_NP,"('3_T', 'low_S', 'standard_H', 'N_WA')",0.065,0.519,3.26
N_P,"('2_NP', '3_T', 'low_S', 'standard_H')",0.068,0.992,1.014
standard_H,"('2_NP', '3_T', 'low_S', 'N_P')",0.068,0.941,1.89
low_S,"('2_NP', '3_T', 'standard_H', 'N_P')",0.068,0.598,1.226
3_T,"('2_NP', 'low_S', 'standard_H', 'N_P')",0.068,0.88,2.049
standard_H,"('2_NP', '3_T', 'low_S')",0.068,0.941,1.891
low_S,"('2_NP', '3_T', 'standard_H')",0.068,0.598,1.226
3_T,"('2_NP', 'low_S', 'standard_H')",0.068,0.878,2.043
N_P,"('2_NP', '3_T', 'low_S', 'N_WA')",0.068,0.995,1.017
N_WA,"('2_NP', '3_T', 'low_S', 'N_P')",0.068,0.942,1.101
low_S,"('2_NP', '3_T', 'N_WA', 'N_P')",0.068,0.595,1.219
3_T,"('2_NP', 'low_S', 'N_WA', 'N_P')",0.068,0.836,1.946
N_WA,"('2_NP', '3_T', 'low_S')",0.068,0.94,1.098
low_S,"('2_NP', '3_T', 'N_WA')",0.068,0.594,1.217
3_T,"('2_NP', 'low_S', 'N_WA')",0.068,0.834,1.942
N_P,"('2_NP', '3_T', 'low_S')",0.072,0.993,1.014
low_S,"('2_NP', '3_T', 'N_P')",0.072,0.589,1.207
3_T,"('2_NP', 'low_S', 'N_P')",0.072,0.813,1.893
low_S,"('2_NP', '3_T')",0.073,0.588,1.206
3_T,"('2_NP', 'low_S')",0.073,0.812,1.89
N_P,"('2_NP', '3_T', 'standard_H', 'N_WA')",0.107,0.993,1.015
N_WA,"('2_NP', '3_T', 'standard_H', 'N_P')",0.107,0.941,1.1
standard_H,"('2_NP', '3_T', 'N_WA', 'N_P')",0.107,0.935,1.878
3_T,"('2_NP', 'standard_H', 'N_WA', 'N_P')",0.107,0.857,1.996
N_WA,"('2_NP', '3_T', 'standard_H')",0.108,0.939,1.098
standard_H,"('2_NP', '3_T', 'N_WA')",0.108,0.935,1.878
3_T,"('2_NP', 'standard_H', 'N_WA')",0.108,0.854,1.989
N_P,"('2_NP', '3_T', 'standard_H')",0.114,0.992,1.013
standard_H,"('2_NP', '3_T', 'N_P')",0.114,0.927,1.861
3_T,"('2_NP', 'standard_H', 'N_P')",0.114,0.848,1.974
standard_H,"('2_NP', '3_T')",0.115,0.927,1.862
3_T,"('2_NP', 'standard_H')",0.115,0.843,1.962
N_P,"('2_NP', '3_T', 'N_WA')",0.114,0.993,1.015
N_WA,"('2_NP', '3_T', 'N_P')",0.114,0.933,1.09
3_T,"('2_NP', 'N_WA', 'N_P')",0.114,0.8,1.862
N_WA,"('2_NP', '3_T')",0.115,0.931,1.089
3_T,"('2_NP', 'N_WA')",0.115,0.797,1.856
N_P,"('2_NP', '3_T')",0.123,0.992,1.013
3_T,"('2_NP', 'N_P')",0.123,0.782,1.821
3_T,"('2_NP',)",0.124,0.776,1.807
N_P,"('2_NP', 'medium_S', 'standard_H')",0.05,0.986,1.007
standard_H,"('2_NP', 'medium_S', 'N_P')",0.05,0.85,1.707
standard_H,"('2_NP', 'medium_S')",0.051,0.845,1.698
N_P,"('2_NP', 'medium_S', 'N_WA')",0.053,0.985,1.007
N_WA,"('2_NP', 'medium_S', 'N_P')",0.053,0.904,1.057
N_WA,"('2_NP', 'medium_S')",0.054,0.899,1.051
N_P,"('2_NP', 'medium_S')",0.059,0.98,1.001
N_P,"('2_NP', 'low_S', 'standard_H', 'N_WA')",0.072,0.992,1.013
N_WA,"('2_NP', 'low_S', 'standard_H', 'N_P')",0.072,0.934,1.091
standard_H,"('2_NP', 'low_S', 'N_WA', 'N_P')",0.072,0.886,1.78
low_S,"('2_NP', 'standard_H', 'N_WA', 'N_P')",0.072,0.578,1.185
N_WA,"('2_NP', 'low_S', 'standard_H')",0.073,0.932,1.089
standard_H,"('2_NP', 'low_S', 'N_WA')",0.073,0.887,1.782
low_S,"('2_NP', 'standard_H', 'N_WA')",0.073,0.577,1.183
N_P,"('2_NP', 'low_S', 'standard_H')",0.077,0.99,1.011
standard_H,"('2_NP', 'low_S', 'N_P')",0.077,0.869,1.747
low_S,"('2_NP', 'standard_H', 'N_P')",0.077,0.576,1.181
standard_H,"('2_NP', 'low_S')",0.078,0.871,1.749
low_S,"('2_NP', 'standard_H')",0.078,0.574,1.177
N_P,"('2_NP', 'low_S', 'N_WA')",0.081,0.993,1.014
N_WA,"('2_NP', 'low_S', 'N_P')",0.081,0.916,1.071
low_S,"('2_NP', 'N_WA', 'N_P')",0.081,0.569,1.167
N_WA,"('2_NP', 'low_S')",0.082,0.914,1.069
low_S,"('2_NP', 'N_WA')",0.082,0.567,1.163
N_P,"('2_NP', 'low_S')",0.089,0.991,1.013
low_S,"('2_NP', 'N_P')",0.089,0.567,1.162
low_S,"('2_NP',)",0.09,0.563,1.154
N_P,"('2_NP', 'standard_H', 'N_WA')",0.125,0.99,1.011
N_WA,"('2_NP', 'standard_H', 'N_P')",0.125,0.93,1.088
standard_H,"('2_NP', 'N_WA', 'N_P')",0.125,0.872,1.752
N_WA,"('2_NP', 'standard_H')",0.126,0.927,1.084
standard_H,"('2_NP', 'N_WA')",0.126,0.872,1.752
N_P,"('2_NP', 'standard_H')",0.134,0.986,1.008
standard_H,"('2_NP', 'N_P')",0.134,0.855,1.718
standard_H,"('2_NP',)",0.136,0.853,1.715
N_P,"('2_NP', 'N_L')",0.053,0.97,0.991
N_P,"('2_NP', 'N_WA')",0.143,0.99,1.011
N_WA,"('2_NP', 'N_P')",0.143,0.912,1.066
N_WA,"('2_NP',)",0.144,0.907,1.06
N_P,"('2_NP',)",0.157,0.985,1.006
N_P,"('4_T', 'Y_L', 'insufficient_LE', 'intensive_H', 'N_WA')",0.052,0.996,1.018
N_WA,"('4_T', 'Y_L', 'insufficient_LE', 'intensive_H', 'N_P')",0.052,0.954,1.116
intensive_H,"('4_T', 'Y_L', 'insufficient_LE', 'N_WA', 'N_P')",0.052,0.981,1.953
insufficient_LE,"('4_T', 'Y_L', 'intensive_H', 'N_WA', 'N_P')",0.052,0.964,3.721
Y_L,"('4_T', 'insufficient_LE', 'intensive_H', 'N_WA', 'N_P')",0.052,0.869,3.649
4_T,"('Y_L', 'insufficient_LE', 'intensive_H', 'N_WA', 'N_P')",0.052,0.853,5.006
N_WA,"('4_T', 'Y_L', 'insufficient_LE', 'intensive_H')",0.052,0.955,1.116
intensive_H,"('4_T', 'Y_L', 'insufficient_LE', 'N_WA')",0.052,0.981,1.953
insufficient_LE,"('4_T', 'Y_L', 'intensive_H', 'N_WA')",0.052,0.964,3.722
Y_L,"('4_T', 'insufficient_LE', 'intensive_H', 'N_WA')",0.052,0.869,3.651
4_T,"('Y_L', 'insufficient_LE', 'intensive_H', 'N_WA')",0.052,0.854,5.009
N_P,"('4_T', 'Y_L', 'insufficient_LE', 'intensive_H')",0.054,0.996,1.018
intensive_H,"('4_T', 'Y_L', 'insufficient_LE', 'N_P')",0.054,0.978,1.948
insufficient_LE,"('4_T', 'Y_L', 'intensive_H', 'N_P')",0.054,0.961,3.71
Y_L,"('4_T', 'insufficient_LE', 'intensive_H', 'N_P')",0.054,0.845,3.548
4_T,"('Y_L', 'insufficient_LE', 'intensive_H', 'N_P')",0.054,0.854,5.008
intensive_H,"('4_T', 'Y_L', 'insufficient_LE')",0.054,0.978,1.948
insufficient_LE,"('4_T', 'Y_L', 'intensive_H')",0.054,0.961,3.71
Y_L,"('4_T', 'insufficient_LE', 'intensive_H')",0.054,0.844,3.543
4_T,"('Y_L', 'insufficient_LE', 'intensive_H')",0.054,0.854,5.01
N_P,"('4_T', 'Y_L', 'insufficient_LE', 'N_WA')",0.053,0.996,1.018
N_WA,"('4_T', 'Y_L', 'insufficient_LE', 'N_P')",0.053,0.952,1.113
insufficient_LE,"('4_T', 'Y_L', 'N_WA', 'N_P')",0.053,0.937,3.618
Y_L,"('4_T', 'insufficient_LE', 'N_WA', 'N_P')",0.053,0.751,3.156
N_WA,"('4_T', 'Y_L', 'insufficient_LE')",0.053,0.952,1.113
insufficient_LE,"('4_T', 'Y_L', 'N_WA')",0.053,0.937,3.619
Y_L,"('4_T', 'insufficient_LE', 'N_WA')",0.053,0.75,3.15
N_P,"('4_T', 'Y_L', 'insufficient_LE')",0.055,0.996,1.018
insufficient_LE,"('4_T', 'Y_L', 'N_P')",0.055,0.935,3.608
Y_L,"('4_T', 'insufficient_LE', 'N_P')",0.055,0.72,3.025
insufficient_LE,"('4_T', 'Y_L')",0.055,0.935,3.609
Y_L,"('4_T', 'insufficient_LE')",0.055,0.718,3.015
N_P,"('4_T', 'Y_L', 'intensive_H', 'N_WA')",0.054,0.996,1.018
N_WA,"('4_T', 'Y_L', 'intensive_H', 'N_P')",0.054,0.951,1.112
intensive_H,"('4_T', 'Y_L', 'N_WA', 'N_P')",0.054,0.954,1.899
Y_L,"('4_T', 'intensive_H', 'N_WA', 'N_P')",0.054,0.544,2.285
N_WA,"('4_T', 'Y_L', 'intensive_H')",0.054,0.952,1.112
intensive_H,"('4_T', 'Y_L', 'N_WA')",0.054,0.954,1.899
Y_L,"('4_T', 'intensive_H', 'N_WA')",0.054,0.542,2.275
N_P,"('4_T', 'Y_L', 'intensive_H')",0.056,0.996,1.018
intensive_H,"('4_T', 'Y_L', 'N_P')",0.056,0.952,1.895
Y_L,"('4_T', 'intensive_H', 'N_P')",0.056,0.513,2.155
intensive_H,"('4_T', 'Y_L')",0.056,0.952,1.895
Y_L,"('4_T', 'intensive_H')",0.056,0.508,2.135
N_P,"('4_T', 'Y_L', 'N_WA')",0.056,0.996,1.018
N_WA,"('4_T', 'Y_L', 'N_P')",0.056,0.949,1.11
N_WA,"('4_T', 'Y_L')",0.056,0.949,1.11
N_P,"('4_T', 'Y_L')",0.059,0.997,1.018
N_P,"('4_T', 'insufficient_LE', 'intensive_H', 'N_WA')",0.059,0.997,1.018
N_WA,"('4_T', 'insufficient_LE', 'intensive_H', 'N_P')",0.059,0.928,1.085
intensive_H,"('4_T', 'insufficient_LE', 'N_WA', 'N_P')",0.059,0.849,1.69
insufficient_LE,"('4_T', 'intensive_H', 'N_WA', 'N_P')",0.059,0.604,2.331
4_T,"('insufficient_LE', 'intensive_H', 'N_WA', 'N_P')",0.059,0.619,3.632
N_WA,"('4_T', 'insufficient_LE', 'intensive_H')",0.06,0.926,1.083
intensive_H,"('4_T', 'insufficient_LE', 'N_WA')",0.06,0.847,1.686
insufficient_LE,"('4_T', 'intensive_H', 'N_WA')",0.06,0.601,2.32
4_T,"('insufficient_LE', 'intensive_H', 'N_WA')",0.06,0.617,3.622
N_P,"('4_T', 'insufficient_LE', 'intensive_H')",0.064,0.995,1.016
intensive_H,"('4_T', 'insufficient_LE', 'N_P')",0.064,0.834,1.661
insufficient_LE,"('4_T', 'intensive_H', 'N_P')",0.064,0.584,2.253
4_T,"('insufficient_LE', 'intensive_H', 'N_P')",0.064,0.603,3.539
intensive_H,"('4_T', 'insufficient_LE')",0.064,0.833,1.658
insufficient_LE,"('4_T', 'intensive_H')",0.064,0.579,2.236
4_T,"('insufficient_LE', 'intensive_H')",0.064,0.602,3.529
N_P,"('4_T', 'insufficient_LE', 'N_WA')",0.07,0.994,1.016
N_WA,"('4_T', 'insufficient_LE', 'N_P')",0.07,0.912,1.066
N_WA,"('4_T', 'insufficient_LE')",0.07,0.911,1.065
N_P,"('4_T', 'insufficient_LE')",0.077,0.993,1.015
N_L,"('4_T', 'medium_S')",0.05,0.693,0.909
N_P,"('4_T', 'medium_S', 'N_WA')",0.062,0.982,1.003
N_WA,"('4_T', 'medium_S', 'N_P')",0.062,0.88,1.029
N_WA,"('4_T', 'medium_S')",0.063,0.876,1.025
N_P,"('4_T', 'medium_S')",0.071,0.978,0.999
N_P,"('4_T', 'high_SL', 'N_L')",0.058,0.985,1.007
N_L,"('4_T', 'high_SL', 'N_P')",0.058,0.965,1.267
high_SL,"('4_T', 'N_L', 'N_P')",0.058,0.53,1.093
N_L,"('4_T', 'high_SL')",0.059,0.966,1.268
high_SL,"('4_T', 'N_L')",0.059,0.528,1.088
N_P,"('4_T', 'high_SL', 'N_WA')",0.05,0.984,1.006
N_WA,"('4_T', 'high_SL', 'N_P')",0.05,0.84,0.982
N_WA,"('4_T', 'high_SL')",0.051,0.841,0.983
N_P,"('4_T', 'high_SL')",0.06,0.986,1.007
N_P,"('4_T', 'low_S', 'intensive_H', 'N_WA')",0.053,0.995,1.017
N_WA,"('4_T', 'low_S', 'intensive_H', 'N_P')",0.053,0.896,1.047
intensive_H,"('4_T', 'low_S', 'N_WA', 'N_P')",0.053,0.703,1.4
low_S,"('4_T', 'intensive_H', 'N_WA', 'N_P')",0.053,0.537,1.1
N_WA,"('4_T', 'low_S', 'intensive_H')",0.053,0.894,1.046
intensive_H,"('4_T', 'low_S', 'N_WA')",0.053,0.703,1.399
low_S,"('4_T', 'intensive_H', 'N_WA')",0.053,0.535,1.097
N_P,"('4_T', 'low_S', 'intensive_H')",0.059,0.993,1.015
intensive_H,"('4_T', 'low_S', 'N_P')",0.059,0.685,1.363
low_S,"('4_T', 'intensive_H', 'N_P')",0.059,0.537,1.102
intensive_H,"('4_T', 'low_S')",0.059,0.685,1.363
low_S,"('4_T', 'intensive_H')",0.059,0.534,1.095
N_P,"('4_T', 'low_S', 'N_L')",0.05,0.992,1.014
N_L,"('4_T', 'low_S', 'N_P')",0.05,0.583,0.766
N_L,"('4_T', 'low_S')",0.051,0.584,0.766
N_P,"('4_T', 'low_S', 'N_WA')",0.075,0.994,1.015
N_WA,"('4_T', 'low_S', 'N_P')",0.075,0.872,1.02
low_S,"('4_T', 'N_WA', 'N_P')",0.075,0.509,1.043
N_WA,"('4_T', 'low_S')",0.076,0.872,1.019
low_S,"('4_T', 'N_WA')",0.076,0.506,1.037
N_P,"('4_T', 'low_S')",0.086,0.993,1.015
low_S,"('4_T', 'N_P')",0.086,0.512,1.049
low_S,"('4_T',)",0.087,0.508,1.042
N_P,"('4_T', 'standard_H', 'N_L')",0.056,0.983,1.005
N_L,"('4_T', 'standard_H', 'N_P')",0.056,0.951,1.248
standard_H,"('4_T', 'N_L', 'N_P')",0.056,0.51,1.025
N_L,"('4_T', 'standard_H')",0.057,0.952,1.249
standard_H,"('4_T', 'N_L')",0.057,0.509,1.022
N_WA,"('4_T', 'standard_H')",0.05,0.843,0.985
N_P,"('4_T', 'standard_H')",0.058,0.984,1.006
N_P,"('4_T', 'intensive_H', 'N_L')",0.053,0.978,0.999
N_P,"('4_T', 'intensive_H', 'N_WA')",0.098,0.992,1.013
N_WA,"('4_T', 'intensive_H', 'N_P')",0.098,0.897,1.049
intensive_H,"('4_T', 'N_WA', 'N_P')",0.098,0.667,1.328
N_WA,"('4_T', 'intensive_H')",0.099,0.893,1.044
intensive_H,"('4_T', 'N_WA')",0.099,0.665,1.323
N_P,"('4_T', 'intensive_H')",0.11,0.987,1.009
intensive_H,"('4_T', 'N_P')",0.11,0.652,1.299
intensive_H,"('4_T',)",0.111,0.652,1.297
N_P,"('4_T', 'N_L', 'N_WA')",0.091,0.984,1.005
N_WA,"('4_T', 'N_L', 'N_P')",0.091,0.839,0.98
N_L,"('4_T', 'N_WA', 'N_P')",0.091,0.62,0.813
N_WA,"('4_T', 'N_L')",0.093,0.836,0.978
N_L,"('4_T', 'N_WA')",0.093,0.623,0.817
N_P,"('4_T', 'N_L')",0.109,0.981,1.002
N_L,"('4_T', 'N_P')",0.109,0.648,0.851
N_L,"('4_T',)",0.111,0.652,0.856
N_P,"('4_T', 'N_WA')",0.148,0.988,1.01
N_WA,"('4_T', 'N_P')",0.148,0.877,1.026
N_WA,"('4_T',)",0.149,0.876,1.024
N_P,"('4_T',)",0.168,0.986,1.008
N_P,"('1_D', '4_NP')",0.052,0.986,1.008
N_WA,"('1_D', 'very good_LE', 'high_SL')",0.05,0.853,0.998
high_SL,"('1_D', 'very good_LE', 'N_WA')",0.05,1.0,2.061
very good_LE,"('1_D', 'high_SL', 'N_WA')",0.05,0.67,2.037
N_P,"('1_D', 'very good_LE', 'high_SL')",0.058,0.988,1.009
high_SL,"('1_D', 'very good_LE', 'N_P')",0.058,1.0,2.061
very good_LE,"('1_D', 'high_SL', 'N_P')",0.058,0.674,2.048
high_SL,"('1_D', 'very good_LE')",0.059,1.0,2.061
very good_LE,"('1_D', 'high_SL')",0.059,0.673,2.045
N_WA,"('1_D', 'very good_LE')",0.05,0.853,0.998
N_P,"('1_D', 'very good_LE')",0.058,0.988,1.009
N_P,"('1_D', 'medium_SL', 'N_WA')",0.057,0.997,1.018
N_WA,"('1_D', 'medium_SL', 'N_P')",0.057,0.855,1.0
N_WA,"('1_D', 'medium_SL')",0.057,0.852,0.997
N_P,"('1_D', 'medium_SL')",0.067,0.993,1.015
N_P,"('1_D', '3_T', 'N_L')",0.059,0.983,1.005
N_L,"('1_D', '3_T', 'N_P')",0.059,0.769,1.009
N_L,"('1_D', '3_T')",0.06,0.772,1.013
N_P,"('1_D', '3_T', 'N_WA')",0.065,0.987,1.008
N_WA,"('1_D', '3_T', 'N_P')",0.065,0.849,0.993
N_WA,"('1_D', '3_T')",0.066,0.849,0.993
N_P,"('1_D', '3_T')",0.076,0.987,1.009
N_P,"('1_D', 'medium_S', 'N_L')",0.056,0.982,1.004
N_L,"('1_D', 'medium_S', 'N_P')",0.056,0.74,0.972
N_L,"('1_D', 'medium_S')",0.057,0.744,0.976
N_P,"('1_D', 'medium_S', 'N_WA')",0.065,0.986,1.007
N_WA,"('1_D', 'medium_S', 'N_P')",0.065,0.863,1.009
N_WA,"('1_D', 'medium_S')",0.066,0.864,1.01
N_P,"('1_D', 'medium_S')",0.075,0.987,1.008
N_P,"('1_D', 'high_SL', 'N_L', 'N_WA')",0.062,0.982,1.003
N_WA,"('1_D', 'high_SL', 'N_L', 'N_P')",0.062,0.841,0.983
N_L,"('1_D', 'high_SL', 'N_WA', 'N_P')",0.062,0.838,1.1
high_SL,"('1_D', 'N_L', 'N_WA', 'N_P')",0.062,0.559,1.152
N_WA,"('1_D', 'high_SL', 'N_L')",0.063,0.843,0.985
N_L,"('1_D', 'high_SL', 'N_WA')",0.063,0.84,1.103
high_SL,"('1_D', 'N_L', 'N_WA')",0.063,0.562,1.159
N_P,"('1_D', 'high_SL', 'N_L')",0.073,0.984,1.005
N_L,"('1_D', 'high_SL', 'N_P')",0.073,0.853,1.119
high_SL,"('1_D', 'N_L', 'N_P')",0.073,0.551,1.134
N_L,"('1_D', 'high_SL')",0.075,0.855,1.122
high_SL,"('1_D', 'N_L')",0.075,0.553,1.139
N_P,"('1_D', 'high_SL', 'N_WA')",0.074,0.985,1.006
N_WA,"('1_D', 'high_SL', 'N_P')",0.074,0.856,1.0
N_WA,"('1_D', 'high_SL')",0.075,0.857,1.002
N_P,"('1_D', 'high_SL')",0.086,0.986,1.008
N_P,"('1_D', 'low_S', 'N_L', 'N_WA')",0.054,0.994,1.016
N_WA,"('1_D', 'low_S', 'N_L', 'N_P')",0.054,0.828,0.968
N_L,"('1_D', 'low_S', 'N_WA', 'N_P')",0.054,0.698,0.916
N_WA,"('1_D', 'low_S', 'N_L')",0.055,0.826,0.966
N_L,"('1_D', 'low_S', 'N_WA')",0.055,0.698,0.916
N_P,"('1_D', 'low_S', 'N_L')",0.066,0.991,1.012
N_L,"('1_D', 'low_S', 'N_P')",0.066,0.724,0.951
N_L,"('1_D', 'low_S')",0.066,0.724,0.951
N_P,"('1_D', 'low_S', 'N_WA')",0.078,0.993,1.015
N_WA,"('1_D', 'low_S', 'N_P')",0.078,0.86,1.005
low_S,"('1_D', 'N_WA', 'N_P')",0.078,0.505,1.035
N_WA,"('1_D', 'low_S')",0.078,0.858,1.003
low_S,"('1_D', 'N_WA')",0.078,0.503,1.032
N_P,"('1_D', 'low_S')",0.091,0.991,1.013
low_S,"('1_D', 'N_P')",0.091,0.505,1.036
low_S,"('1_D',)",0.091,0.504,1.034
N_P,"('1_D', 'standard_H', 'N_L', 'N_WA')",0.056,0.987,1.009
N_WA,"('1_D', 'standard_H', 'N_L', 'N_P')",0.056,0.82,0.959
N_L,"('1_D', 'standard_H', 'N_WA', 'N_P')",0.056,0.752,0.987
standard_H,"('1_D', 'N_L', 'N_WA', 'N_P')",0.056,0.512,1.028
N_WA,"('1_D', 'standard_H', 'N_L')",0.057,0.82,0.959
N_L,"('1_D', 'standard_H', 'N_WA')",0.057,0.755,0.99
standard_H,"('1_D', 'N_L', 'N_WA')",0.057,0.512,1.029
N_P,"('1_D', 'standard_H', 'N_L')",0.069,0.988,1.009
N_L,"('1_D', 'standard_H', 'N_P')",0.069,0.78,1.023
standard_H,"('1_D', 'N_L', 'N_P')",0.069,0.517,1.039
N_L,"('1_D', 'standard_H')",0.07,0.782,1.026
standard_H,"('1_D', 'N_L')",0.07,0.517,1.039
N_P,"('1_D', 'standard_H', 'N_WA')",0.075,0.99,1.012
N_WA,"('1_D', 'standard_H', 'N_P')",0.075,0.85,0.993
N_WA,"('1_D', 'standard_H')",0.076,0.85,0.993
N_P,"('1_D', 'standard_H')",0.088,0.99,1.012
N_P,"('1_D', 'intensive_H', 'N_L', 'N_WA')",0.054,0.989,1.01
N_WA,"('1_D', 'intensive_H', 'N_L', 'N_P')",0.054,0.837,0.979
N_L,"('1_D', 'intensive_H', 'N_WA', 'N_P')",0.054,0.679,0.891
N_WA,"('1_D', 'intensive_H', 'N_L')",0.054,0.836,0.978
N_L,"('1_D', 'intensive_H', 'N_WA')",0.054,0.68,0.892
N_P,"('1_D', 'intensive_H', 'N_L')",0.064,0.988,1.009
N_L,"('1_D', 'intensive_H', 'N_P')",0.064,0.706,0.927
N_L,"('1_D', 'intensive_H')",0.065,0.707,0.928
N_P,"('1_D', 'intensive_H', 'N_WA')",0.079,0.99,1.012
N_WA,"('1_D', 'intensive_H', 'N_P')",0.079,0.871,1.018
intensive_H,"('1_D', 'N_WA', 'N_P')",0.079,0.514,1.023
N_WA,"('1_D', 'intensive_H')",0.08,0.87,1.017
intensive_H,"('1_D', 'N_WA')",0.08,0.514,1.023
N_P,"('1_D', 'intensive_H')",0.091,0.989,1.011
intensive_H,"('1_D', 'N_P')",0.091,0.508,1.011
intensive_H,"('1_D',)",0.092,0.508,1.012
N_P,"('1_D', 'N_L', 'N_WA')",0.11,0.988,1.01
N_WA,"('1_D', 'N_L', 'N_P')",0.11,0.828,0.968
N_L,"('1_D', 'N_WA', 'N_P')",0.11,0.715,0.938
N_WA,"('1_D', 'N_L')",0.112,0.828,0.968
N_L,"('1_D', 'N_WA')",0.112,0.716,0.94
N_P,"('1_D', 'N_L')",0.133,0.988,1.009
N_L,"('1_D', 'N_P')",0.133,0.742,0.974
N_L,"('1_D',)",0.135,0.744,0.976
N_P,"('1_D', 'N_WA')",0.154,0.99,1.012
N_WA,"('1_D', 'N_P')",0.154,0.86,1.006
N_WA,"('1_D',)",0.156,0.86,1.005
N_P,"('1_D',)",0.179,0.99,1.011
N_P,"('5_NP', 'good_LE')",0.053,0.988,1.009
N_P,"('5_NP', 'very good_LE', 'high_SL', 'intensive_H')",0.055,0.977,0.999
intensive_H,"('5_NP', 'very good_LE', 'high_SL', 'N_P')",0.055,0.681,1.356
